gemeente_code,year,gemeente_name,province,area_km2,centroid_lat,centroid_lon,population,population_density_km2,accident_count,fatal_count,serious_injury_count,weather_mean_temp_mean_c,weather_mean_temp_min_c,weather_mean_temp_max_c,weather_mean_humidity_pct,weather_mean_pressure_hpa,weather_annual_precip_mm,weather_annual_sunshine_hours,km_cycleway,km_track,km_lane,km_total,bicycle_parking_count
GM0638,2021,Zoeterwoude,Zuid-Holland,21.93,52.114803,4.513863,9732,460.0,0,0,0,,,,,,,,29.877,0.0,4.225,34.102,16
GM0638,2022,Zoeterwoude,Zuid-Holland,21.93,52.114803,4.513863,9732,460.0,16,1,0,,,,,,,,29.877,0.0,4.225,34.102,16
GM0638,2023,Zoeterwoude,Zuid-Holland,21.93,52.114803,4.513863,9732,460.0,13,0,0,,,,,,,,29.877,0.0,4.225,34.102,16
GM0638,2024,Zoeterwoude,Zuid-Holland,21.93,52.114803,4.513863,9732,460.0,16,1,0,,,,,,,,29.877,0.0,4.225,34.102,16
GM0642,2015,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,0,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2016,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,0,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2017,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,0,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2018,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,0,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2019,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,0,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2020,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,0,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2021,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,0,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2022,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,58,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2023,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,54,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0642,2024,Zwijndrecht,Zuid-Holland,22.75,51.821914,4.605773,44874,2210.0,50,0,0,,,,,,,,155.092,0.0,5.682,160.774,24
GM0654,2015,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,0,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2016,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,0,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2017,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,0,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2018,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,0,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2019,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,0,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2020,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,0,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2021,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,0,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2022,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,9,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2023,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,8,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0654,2024,Borsele,Zeeland,142.7,51.445153,3.812975,23121,163.0,10,0,0,,,,,,,,77.137,0.382,3.823,81.342,5
GM0664,2015,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,0,0,0,,,,,,,,95.662,0.0,5.955,101.617,13
GM0664,2016,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,0,0,0,,,,,,,,95.662,0.0,5.955,101.617,13
GM0664,2017,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,0,0,0,6.34,4.04,8.23,90.72,1013.28,67.4,29.6,95.662,0.0,5.955,101.617,13
GM0664,2018,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,0,0,0,11.69,8.05,15.4,78.81,1015.43,712.3,2117.4,95.662,0.0,5.955,101.617,13
GM0664,2019,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,0,0,0,11.48,7.59,15.28,79.88,1014.62,787.5,1994.1,95.662,0.0,5.955,101.617,13
GM0664,2020,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,0,0,0,12.18,8.45,15.91,78.25,1015.16,796.0,2137.8,95.662,0.0,5.955,101.617,13
GM0664,2021,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,0,0,0,10.95,7.55,14.37,80.52,1016.27,751.0,1913.0,95.662,0.0,5.955,101.617,13
GM0664,2022,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,43,0,0,12.15,8.18,15.93,76.86,1017.27,800.8,2287.3,95.662,0.0,5.955,101.617,13
GM0664,2023,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,52,1,0,12.22,8.77,15.68,80.75,1014.3,1031.1,2007.3,95.662,0.0,5.955,101.617,13
GM0664,2024,Goes,Zeeland,94.83,51.515182,3.844927,39682,429.0,60,1,0,12.07,8.75,15.46,81.87,1014.59,990.7,1771.3,95.662,0.0,5.955,101.617,13
GM0668,2015,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,0,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2016,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,0,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2017,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,0,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2018,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,0,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2019,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,0,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2020,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,0,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2021,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,0,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2022,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,10,1,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2023,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,7,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0668,2024,West Maas en Waal,Gelderland,85.2,51.851651,5.49672,20330,267.0,6,0,0,,,,,,,,101.927,0.0,11.449,113.376,16
GM0677,2015,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,0,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2016,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,0,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2017,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,0,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2018,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,0,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2019,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,0,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2020,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,0,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2021,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,0,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2022,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,20,1,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2023,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,19,1,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0677,2024,Hulst,Zeeland,207.26,51.32215,4.067881,27330,136.0,28,0,0,,,,,,,,64.07,1.005,5.208,70.284,20
GM0678,2015,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,0,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2016,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,0,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2017,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,0,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2018,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,0,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2019,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,0,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2020,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,0,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2021,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,0,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2022,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,12,1,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2023,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,7,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0678,2024,Kapelle,Zeeland,38.12,51.484779,3.967587,13009,350.0,13,0,0,,,,,,,,42.224,0.0,0.0,42.224,7
GM0687,2015,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2016,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2017,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2018,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2019,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2020,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2021,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2022,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2023,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0687,2024,Middelburg (Z.),Zeeland,50.08,51.501843,3.647839,50004,1034.0,0,0,0,,,,,,,,74.74,0.468,3.037,78.244,110
GM0703,2015,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,0,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2016,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,0,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2017,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,0,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2018,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,0,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2019,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,0,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2020,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,0,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2021,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,0,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2022,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,11,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2023,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,8,0,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0703,2024,Reimerswaal,,112.94,51.437072,4.1374,23325,229.0,10,1,0,,,,,,,,103.841,0.0,5.977,109.818,11
GM0715,2015,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,0,0,0,11.2,6.9,15.45,80.65,1017.81,680.6,1923.7,196.107,0.0,10.313,206.42,23
GM0715,2016,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,0,0,0,11.03,6.9,15.13,81.48,1016.34,687.2,1825.2,196.107,0.0,10.313,206.42,23
GM0715,2017,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,0,0,0,11.42,7.14,15.62,80.01,1016.65,712.6,1801.0,196.107,0.0,10.313,206.42,23
GM0715,2018,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,0,0,0,11.65,7.05,16.14,78.44,1015.52,560.8,2066.5,196.107,0.0,10.313,206.42,23
GM0715,2019,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,0,0,0,11.47,7.0,15.88,78.65,1014.82,680.7,1925.2,196.107,0.0,10.313,206.42,23
GM0715,2020,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,0,0,0,12.1,7.65,16.41,77.25,1015.34,744.3,2056.0,196.107,0.0,10.313,206.42,23
GM0715,2021,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,0,0,0,10.84,6.85,14.76,81.44,1016.41,800.0,1810.3,196.107,0.0,10.313,206.42,23
GM0715,2022,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,39,0,0,12.12,7.38,16.65,76.69,1017.3,609.9,2234.3,196.107,0.0,10.313,206.42,23
GM0715,2023,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,46,0,0,12.13,8.14,15.99,80.76,1014.51,882.2,1883.3,196.107,0.0,10.313,206.42,23
GM0715,2024,Terneuzen,Zeeland,261.01,51.287892,3.845918,55132,220.0,34,0,0,12.09,8.43,15.82,82.05,1014.75,807.0,1608.8,196.107,0.0,10.313,206.42,23
GM0716,2015,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,0,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2016,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,0,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2017,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,0,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2018,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,0,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2019,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,0,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2020,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,0,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2021,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,0,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2022,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,9,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2023,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,11,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0716,2024,Tholen,Zeeland,156.4,51.572979,4.132784,26851,183.0,9,0,0,,,,,,,,107.38,0.03,4.84,112.25,39
GM0717,2015,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,0,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2016,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,0,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2017,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,0,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2018,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,0,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2019,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,0,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2020,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,0,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2021,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,0,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2022,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,19,1,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2023,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,23,0,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0717,2024,Veere,Zeeland,134.95,51.538007,3.557049,22067,166.0,18,1,0,,,,,,,,139.117,0.0,5.423,144.54,97
GM0718,2015,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,0,0,0,11.54,8.98,14.28,79.98,1017.59,801.4,2007.4,83.32,0.056,2.012,85.387,51
GM0718,2016,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,0,0,0,11.6,9.1,14.34,81.07,1016.18,810.5,2032.9,83.32,0.056,2.012,85.387,51
GM0718,2017,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,0,0,0,11.77,9.23,14.55,79.79,1016.41,872.6,1921.9,83.32,0.056,2.012,85.387,51
GM0718,2018,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,0,0,0,11.87,9.24,14.91,78.78,1015.35,620.9,2156.3,83.32,0.056,2.012,85.387,51
GM0718,2019,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,0,0,0,11.93,9.28,14.82,78.6,1014.55,676.2,2067.2,83.32,0.056,2.012,85.387,51
GM0718,2020,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,0,0,0,12.41,9.68,15.39,76.99,1015.1,776.5,2188.6,83.32,0.056,2.012,85.387,51
GM0718,2021,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,0,0,0,11.18,8.71,13.9,80.34,1016.24,790.8,1947.1,83.32,0.056,2.012,85.387,51
GM0718,2022,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,25,0,0,12.54,9.71,15.68,77.0,1017.11,761.1,2361.4,83.32,0.056,2.012,85.387,51
GM0718,2023,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,25,0,0,12.45,9.91,15.19,80.05,1014.27,938.1,2067.4,83.32,0.056,2.012,85.387,51
GM0718,2024,Vlissingen,Zeeland,35.35,51.46023,3.618896,45389,1321.0,47,1,0,12.25,9.83,15.01,81.7,1014.57,921.3,1793.0,83.32,0.056,2.012,85.387,51
GM0736,2015,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,0,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2016,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,0,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2017,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,0,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2018,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,0,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2019,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,0,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2020,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,0,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2021,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,0,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2022,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,32,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2023,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,42,0,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0736,2024,De Ronde Venen,Utrecht,117.1,52.22634,4.917313,45813,460.0,31,1,0,,,,,,,,203.524,1.501,14.552,219.578,43
GM0737,2015,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,0,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2016,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,0,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2017,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,0,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2018,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,0,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2019,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,0,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2020,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,0,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2021,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,0,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2022,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,12,0,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2023,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,15,1,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0737,2024,Tytsjerksteradiel,Fryslân,161.44,53.199902,5.962737,32595,219.0,19,1,0,,,,,,,,83.93,0.0,0.0,83.93,22
GM0743,2015,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,0,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2016,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,0,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2017,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,0,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2018,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,0,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2019,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,0,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2020,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,0,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2021,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,0,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2022,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,19,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2023,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,24,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0743,2024,Asten,Noord-Brabant,71.36,51.386337,5.779278,17302,246.0,14,0,0,,,,,,,,66.377,0.0,13.693,80.07,3
GM0744,2015,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,0,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2016,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,0,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2017,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,0,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2018,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,0,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2019,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,0,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2020,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,0,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2021,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,0,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2022,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,9,1,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2023,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,2,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0744,2024,Baarle-Nassau,Noord-Brabant,76.45,51.438968,4.89304,7076,93.0,4,0,0,,,,,,,,41.649,0.0,1.169,42.817,11
GM0748,2015,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,0,0,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2016,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,0,0,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2017,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,0,0,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2018,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,0,0,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2019,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,0,0,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2020,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,0,0,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2021,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,0,0,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2022,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,64,1,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2023,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,55,2,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0748,2024,Bergen op Zoom,Noord-Brabant,93.11,51.503474,4.288315,69694,872.0,57,1,0,,,,,,,,243.896,0.0,2.922,246.818,14
GM0753,2015,Best,Noord-Brabant,34.66,51.514128,5.396564,31223,921.0,0,0,0,,,,,,,,68.731,0.293,4.967,73.991,13
GM0753,2016,Best,Noord-Brabant,34.66,51.514128,5.396564,31223,921.0,0,0,0,,,,,,,,68.731,0.293,4.967,73.991,13
GM0753,2017,Best,Noord-Brabant,34.66,51.514128,5.396564,31223,921.0,0,0,0,,,,,,,,68.731,0.293,4.967,73.991,13
GM0753,2018,Best,Noord-Brabant,34.66,51.514128,5.396564,31223,921.0,0,0,0,,,,,,,,68.731,0.293,4.967,73.991,13
